Device,Core,Index,Time,PID,Event,RWBS,Offset,Length,Process
"8,0",14,2332,7.328498499,944939,G,W,247049376,2560,kworker/u48:1
"8,0",14,2333,7.328499144,944939,U,N,,,kworker/u48:1
"8,0",14,2334,7.328500185,944939,I,W,247046816,2560,kworker/u48:1
"8,0",14,2335,7.328510514,944939,D,W,247046816,2560,kworker/u48:1
"8,0",14,2336,7.328516791,944939,P,N,,,kworker/u48:1
"8,0",14,2337,7.328518280,944939,X,W,247051936,247054496,kworker/u48:1
"8,0",14,2338,7.328518986,944939,G,W,247051936,2560,kworker/u48:1
"8,0",14,2339,7.328519291,944939,U,N,,,kworker/u48:1
"8,0",14,2340,7.328519585,944939,I,W,247049376,2560,kworker/u48:1
"8,0",14,2341,7.328522111,944939,D,W,247049376,2560,kworker/u48:1
"8,0",14,2342,7.328523661,944939,P,N,,,kworker/u48:1
"8,0",14,2343,7.328525817,944939,X,W,247054496,247057056,kworker/u48:1
"8,0",14,2344,7.328526463,944939,G,W,247054496,2560,kworker/u48:1
"8,0",14,2345,7.328526694,944939,U,N,,,kworker/u48:1
"8,0",14,2346,7.328526947,944939,I,W,247051936,2560,kworker/u48:1
"8,0",14,2347,7.328529005,944939,D,W,247051936,2560,kworker/u48:1
"8,0",14,2348,7.328530645,944939,P,N,,,kworker/u48:1
"8,0",14,2349,7.328532554,944939,X,W,247057056,247059616,kworker/u48:1
"8,0",14,2350,7.328533578,944939,G,W,247057056,2560,kworker/u48:1
"8,0",14,2351,7.328533786,944939,U,N,,,kworker/u48:1
"8,0",14,2352,7.328534024,944939,I,W,247054496,2560,kworker/u48:1
"8,0",14,2353,7.328536140,944939,D,W,247054496,2560,kworker/u48:1
"8,0",14,2354,7.328537734,944939,P,N,,,kworker/u48:1
"8,0",14,2355,7.328539474,944939,X,W,247059616,247062176,kworker/u48:1
"8,0",14,2356,7.328540151,944939,G,W,247059616,2560,kworker/u48:1
"8,0",14,2357,7.328540364,944939,U,N,,,kworker/u48:1
"8,0",14,2358,7.328540609,944939,I,W,247057056,2560,kworker/u48:1
"8,0",14,2359,7.328542979,944939,D,W,247057056,2560,kworker/u48:1
"8,0",14,2360,7.328544282,944939,P,N,,,kworker/u48:1
"8,0",14,2361,7.328546359,944939,X,W,247062176,247064736,kworker/u48:1
"8,0",14,2362,7.328547271,944939,UT,N,,,kworker/u48:1
"8,0",14,2363,7.328547552,944939,I,W,247059616,2560,kworker/u48:1
"8,0",14,2364,7.328562920,259,D,W,247059616,2560,kworker/14:1H
"8,0",14,2365,7.343466411,944939,G,W,247062176,2560,kworker/u48:1
"8,0",14,2366,7.343467792,944939,P,N,,,kworker/u48:1
"8,0",14,2367,7.343477448,944939,X,W,247064736,247067296,kworker/u48:1
"8,0",14,2368,7.343480508,944939,G,W,247064736,2560,kworker/u48:1
"8,0",14,2369,7.343481401,944939,U,N,,,kworker/u48:1
"8,0",14,2370,7.343482774,944939,I,W,247062176,2560,kworker/u48:1
"8,0",14,2371,7.343498090,944939,D,W,247062176,2560,kworker/u48:1
"8,0",14,2372,7.343507171,944939,P,N,,,kworker/u48:1
"8,0",14,2373,7.343508382,944939,X,W,247067296,247069856,kworker/u48:1
"8,0",14,2374,7.343509132,944939,G,W,247067296,2560,kworker/u48:1
"8,0",14,2375,7.343509356,944939,U,N,,,kworker/u48:1
"8,0",14,2376,7.343509627,944939,I,W,247064736,2560,kworker/u48:1
"8,0",14,2377,7.343512371,944939,D,W,247064736,2560,kworker/u48:1
"8,0",14,2378,7.343513890,944939,P,N,,,kworker/u48:1
"8,0",14,2379,7.343515754,944939,X,W,247069856,247072416,kworker/u48:1
"8,0",14,2380,7.343516362,944939,G,W,247069856,2560,kworker/u48:1
"8,0",14,2381,7.343516583,944939,U,N,,,kworker/u48:1
"8,0",14,2382,7.343516824,944939,I,W,247067296,2560,kworker/u48:1
"8,0",14,2383,7.343520575,944939,D,W,247067296,2560,kworker/u48:1
"8,0",14,2384,7.343522153,944939,P,N,,,kworker/u48:1
"8,0",14,2385,7.343523580,944939,X,W,247072416,247074976,kworker/u48:1
"8,0",14,2386,7.343524205,944939,G,W,247072416,2560,kworker/u48:1
"8,0",14,2387,7.343524421,944939,U,N,,,kworker/u48:1
"8,0",14,2388,7.343524661,944939,I,W,247069856,2560,kworker/u48:1
"8,0",14,2389,7.343554269,944939,D,W,247069856,2560,kworker/u48:1
"8,0",14,2390,7.343555826,944939,P,N,,,kworker/u48:1
"8,0",14,2391,7.343557282,944939,X,W,247074976,247077536,kworker/u48:1
"8,0",14,2392,7.343557899,944939,G,W,247074976,2560,kworker/u48:1
"8,0",14,2393,7.343558571,944939,U,N,,,kworker/u48:1
"8,0",14,2394,7.343558902,944939,I,W,247072416,2560,kworker/u48:1
"8,0",14,2395,7.343561102,944939,D,W,247072416,2560,kworker/u48:1
"8,0",14,2396,7.343562368,944939,P,N,,,kworker/u48:1
"8,0",14,2397,7.343564072,944939,X,W,247077536,247080096,kworker/u48:1
"8,0",14,2398,7.343565124,944939,UT,N,,,kworker/u48:1
"8,0",14,2399,7.343565363,944939,I,W,247074976,2560,kworker/u48:1
"8,0",14,2400,7.343581770,259,D,W,247074976,2560,kworker/14:1H
"8,0",14,2401,7.358431487,944939,G,W,247077536,2560,kworker/u48:1
"8,0",14,2402,7.358432736,944939,P,N,,,kworker/u48:1
"8,0",14,2403,7.358439192,944939,X,W,247080096,247082656,kworker/u48:1
"8,0",14,2404,7.358441570,944939,G,W,247080096,2560,kworker/u48:1
"8,0",14,2405,7.358442253,944939,U,N,,,kworker/u48:1
"8,0",14,2406,7.358443315,944939,I,W,247077536,2560,kworker/u48:1
"8,0",14,2407,7.358453508,944939,D,W,247077536,2560,kworker/u48:1
"8,0",14,2408,7.358459881,944939,P,N,,,kworker/u48:1
"8,0",14,2409,7.358461513,944939,X,W,247082656,247085216,kworker/u48:1
"8,0",14,2410,7.358462192,944939,G,W,247082656,2560,kworker/u48:1
"8,0",14,2411,7.358462425,944939,U,N,,,kworker/u48:1
"8,0",14,2412,7.358462673,944939,I,W,247080096,2560,kworker/u48:1
"8,0",14,2413,7.358465095,944939,D,W,247080096,2560,kworker/u48:1
"8,0",14,2414,7.358466778,944939,P,N,,,kworker/u48:1
"8,0",14,2415,7.358468678,944939,X,W,247085216,247087776,kworker/u48:1
"8,0",14,2416,7.358469355,944939,G,W,247085216,2560,kworker/u48:1
"8,0",14,2417,7.358469587,944939,U,N,,,kworker/u48:1
"8,0",14,2418,7.358469835,944939,I,W,247082656,2560,kworker/u48:1
"8,0",14,2419,7.358472332,944939,D,W,247082656,2560,kworker/u48:1
"8,0",14,2420,7.358473926,944939,P,N,,,kworker/u48:1
"8,0",14,2421,7.358475929,944939,X,W,247087776,247090336,kworker/u48:1
"8,0",14,2422,7.358476551,944939,G,W,247087776,2560,kworker/u48:1
"8,0",14,2423,7.358476778,944939,U,N,,,kworker/u48:1
"8,0",14,2424,7.358477013,944939,I,W,247085216,2560,kworker/u48:1
"8,0",14,2425,7.358479449,944939,D,W,247085216,2560,kworker/u48:1
"8,0",14,2426,7.358481064,944939,P,N,,,kworker/u48:1
"8,0",14,2427,7.358482820,944939,X,W,247090336,247092896,kworker/u48:1
"8,0",14,2428,7.358483434,944939,G,W,247090336,2560,kworker/u48:1
"8,0",14,2429,7.358483661,944939,U,N,,,kworker/u48:1
"8,0",14,2430,7.358483898,944939,I,W,247087776,2560,kworker/u48:1
"8,0",14,2431,7.358486192,944939,D,W,247087776,2560,kworker/u48:1
"8,0",14,2432,7.358487473,944939,P,N,,,kworker/u48:1
"8,0",14,2433,7.358490186,944939,X,W,247092896,247095456,kworker/u48:1
"8,0",14,2434,7.358491090,944939,UT,N,,,kworker/u48:1
"8,0",14,2435,7.358491325,944939,I,W,247090336,2560,kworker/u48:1
"8,0",14,2436,7.358506943,259,D,W,247090336,2560,kworker/14:1H
"8,0",10,2209,7.363479689,0,C,W,247080096,2560,0
"8,0",10,2210,7.365938611,0,C,W,247082656,2560,0
"8,0",10,2211,7.368402691,0,C,W,247085216,2560,0
"8,0",10,2212,7.370863282,0,C,W,247087776,2560,0
"8,0",10,2213,7.373328947,0,C,W,247090336,2560,0
"8,0",10,2214,7.375990662,0,C,W,247092896,2560,0
"8,0",10,2215,7.378446641,0,C,W,247095456,2560,0
"8,0",10,2216,7.380898279,0,C,W,247098016,2560,0
"8,0",10,2217,7.383364246,0,C,W,247100576,2560,0
"8,0",10,2218,7.385806195,0,C,W,247103136,2560,0
"8,0",10,2219,7.399995075,0,C,W,247105696,1888,0
"8,0",10,2220,7.402435544,0,C,W,247107584,2560,0
"8,0",10,2221,7.404917165,0,C,W,247110144,2560,0
"8,0",10,2222,7.407371141,0,C,W,247112704,2560,0
"8,0",10,2223,7.409835641,0,C,W,247115264,2560,0
"8,0",14,2437,7.373431267,944939,G,W,247092896,2560,kworker/u48:1
"8,0",14,2438,7.373432797,944939,P,N,,,kworker/u48:1
"8,0",14,2439,7.373441183,944939,X,W,247095456,247098016,kworker/u48:1
"8,0",14,2440,7.373444308,944939,G,W,247095456,2560,kworker/u48:1
"8,0",14,2441,7.373445219,944939,U,N,,,kworker/u48:1
"8,0",14,2442,7.373446496,944939,I,W,247092896,2560,kworker/u48:1
"8,0",14,2443,7.373460208,944939,D,W,247092896,2560,kworker/u48:1
"8,0",14,2444,7.373468466,944939,P,N,,,kworker/u48:1
"8,0",14,2445,7.373470429,944939,X,W,247098016,247100576,kworker/u48:1
"8,0",14,2446,7.373471757,944939,G,W,247098016,2560,kworker/u48:1
"8,0",14,2447,7.373472069,944939,U,N,,,kworker/u48:1
"8,0",14,2448,7.373472408,944939,I,W,247095456,2560,kworker/u48:1
"8,0",14,2449,7.373476018,944939,D,W,247095456,2560,kworker/u48:1
"8,0",14,2450,7.373478189,944939,P,N,,,kworker/u48:1
"8,0",14,2451,7.373480096,944939,X,W,247100576,247103136,kworker/u48:1
"8,0",14,2452,7.373480987,944939,G,W,247100576,2560,kworker/u48:1
"8,0",14,2453,7.373481294,944939,U,N,,,kworker/u48:1
"8,0",14,2454,7.373481632,944939,I,W,247098016,2560,kworker/u48:1
"8,0",14,2455,7.373484435,944939,D,W,247098016,2560,kworker/u48:1
"8,0",14,2456,7.373486774,944939,P,N,,,kworker/u48:1
"8,0",14,2457,7.373488697,944939,X,W,247103136,247105696,kworker/u48:1
"8,0",14,2458,7.373489539,944939,G,W,247103136,2560,kworker/u48:1
"8,0",14,2459,7.373489821,944939,U,N,,,kworker/u48:1
"8,0",14,2460,7.373490148,944939,I,W,247100576,2560,kworker/u48:1
"8,0",14,2461,7.373493279,944939,D,W,247100576,2560,kworker/u48:1
"8,0",14,2462,7.373495134,944939,P,N,,,kworker/u48:1
"8,0",14,2463,7.373499690,944939,G,W,247105696,1888,kworker/u48:1
"8,0",14,2464,7.373499919,944939,U,N,,,kworker/u48:1
"8,0",14,2465,7.373500164,944939,I,W,247103136,2560,kworker/u48:1
"8,0",14,2466,7.373502213,944939,D,W,247103136,2560,kworker/u48:1
"8,0",14,2467,7.373503604,944939,P,N,,,kworker/u48:1
"8,0",14,2468,7.398028284,944939,Q,W,247107584,122320,kworker/u48:1
"8,0",14,2469,7.398028663,944939,X,W,247107584,247110144,kworker/u48:1
"8,0",14,2470,7.398028994,944939,G,W,247107584,2560,kworker/u48:1
